event_time,event_type,product_id,category_code,brand,price,user_id,user_session
2023-01-19 21:54:23,view,1409211,apparel.shirt,nike,22.15,714931,s714931_11
2023-01-26 01:08:41,view,7089313,sport.bicycle,bosch,139.7,623553,s623553_3
2023-03-03 06:13:11,view,3215326,accessories.bag,ikea,38.49,682894,s682894_4
2023-03-23 07:42:51,view,4380361,construction.tools.light,apple,35.16,534072,s534072_3
2023-02-25 02:47:46,cart,1307253,auto.accessories,sony,37.51,788631,s788631_12
2023-01-26 06:39:56,purchase,7363689,electronics.smartphone,apple,431.87,675438,s675438_12
2023-03-02 11:17:44,view,9505666,electronics.audio.headphone,nike,67.44,194481,s194481_2
2023-02-09 22:45:10,view,3079956,apparel.shirt,nike,25.29,537992,s537992_1
2023-03-04 14:00:58,view,1033658,accessories.bag,ikea,19.17,504620,s504620_0
2023-01-02 20:13:39,view,4181263,auto.accessories,adidas,63.87,278725,s278725_3
2023-02-28 14:29:39,view,4092719,sport.bicycle,ikea,303.33,510574,s510574_3
2023-02-20 09:25:15,view,5580862,kids.toys,lg,13.67,623654,s623654_1
2023-03-28 09:11:11,view,9034430,electronics.audio.headphone,logitech,98.24,684852,s684852_8
2023-03-19 18:37:20,cart,6956294,furniture.living_room.sofa,samsung,398.61,862280,s862280_3
2023-01-16 14:30:58,view,2400568,construction.tools.light,lg,39.79,180472,s180472_4
2023-03-11 17:14:02,view,4259309,apparel.shoes,huawei,18.77,262833,s262833_0
2023-02-15 04:28:22,view,7879039,electronics.smartphone,samsung,730.66,963228,s963228_2
2023-01-29 13:29:13,view,2019261,furniture.living_room.sofa,adidas,279.95,639443,s639443_3
2023-01-19 23:02:57,view,4535901,apparel.shoes,xiaomi,57.69,747946,s747946_5
2023-01-13 05:03:00,purchase,4687866,appliances.kitchen.refrigerators,xiaomi,653.49,938253,s938253_14
2023-03-20 16:31:21,purchase,3137878,computers.notebook,bosch,951.64,849552,s849552_2
2023-03-16 07:35:59,view,8440348,apparel.shoes,nike,83.23,341822,s341822_1
2023-03-25 17:58:26,cart,9851338,construction.tools.light,logitech,40.04,609194,s609194_2
2023-03-08 19:32:05,view,6597759,computers.notebook,samsung,947.48,233004,s233004_2
2023-01-16 23:40:49,cart,1488724,construction.tools.light,huawei,29.74,804663,s804663_1
2023-03-23 10:42:31,view,2948905,furniture.living_room.sofa,samsung,348.83,505792,s505792_9
2023-01-29 18:43:02,view,2708886,appliances.kitchen.refrigerators,xiaomi,586.12,570025,s570025_1
2023-02-18 16:48:46,purchase,8199416,computers.notebook,nike,572.87,189765,s189765_7
2023-02-03 13:15:08,view,3565988,electronics.audio.headphone,nike,61.65,256378,s256378_1
2023-01-17 13:24:00,purchase,9343761,electronics.smartphone,huawei,608.32,673829,s673829_2
2023-01-15 02:41:23,view,3680097,sport.bicycle,ikea,440.51,755536,s755536_4
2023-03-21 00:00:07,view,8271515,accessories.bag,apple,32.4,467490,s467490_18
2023-03-05 02:42:41,cart,7614365,construction.tools.light,sony,28.25,495019,s495019_2
2023-02-24 02:56:59,view,8776553,electronics.audio.headphone,xiaomi,59.41,475159,s475159_6
2023-03-19 03:47:49,purchase,8045082,computers.notebook,sony,822.55,778561,s778561_7
2023-03-26 20:48:23,view,1737469,auto.accessories,nike,48.2,507951,s507951_0
2023-02-28 20:46:48,view,5297293,furniture.living_room.sofa,huawei,405.98,132546,s132546_3
2023-01-14 00:49:52,purchase,1962420,apparel.shirt,nike,9.58,365516,s365516_5
2023-03-22 20:57:10,purchase,8251465,computers.notebook,logitech,676.33,891279,s891279_3
2023-03-07 21:02:30,view,9528146,apparel.shirt,nan,19.99,862465,s862465_0
2023-01-27 13:01:41,view,8561652,electronics.audio.headphone,xiaomi,59.03,972372,s972372_0
2023-02-23 15:29:01,view,2735678,appliances.kitchen.refrigerators,sony,174.38,551589,s551589_3
2023-02-27 18:50:26,view,4728205,construction.tools.light,huawei,36.08,605953,s605953_3
2023-03-30 00:54:53,cart,2832772,computers.notebook,xiaomi,557.73,749562,s749562_0
2023-03-29 10:14:38,view,4012649,construction.tools.light,nan,42.0,953065,s953065_4
2023-01-17 23:13:01,view,2656492,kids.toys,samsung,14.28,386493,s386493_2
2023-03-18 00:38:12,view,3515203,kids.toys,lg,24.87,761284,s761284_6
2023-03-29 07:09:25,view,9029220,kids.toys,logitech,19.77,686389,s686389_0
2023-02-28 04:23:31,view,7170919,apparel.shirt,sony,23.07,789568,s789568_0
2023-01-26 10:50:12,view,4298299,auto.accessories,bosch,24.83,763034,s763034_0
2023-01-14 06:05:16,view,3817905,apparel.shirt,samsung,15.34,378959,s378959_5
2023-02-27 15:35:50,view,8936990,apparel.shoes,xiaomi,66.55,690465,s690465_10
2023-03-18 13:29:26,cart,2089143,,apple,42.21,862280,s862280_3
2023-03-16 20:07:24,cart,1571808,auto.accessories,ikea,51.52,893086,s893086_3
2023-02-18 00:32:44,purchase,7726449,electronics.smartphone,samsung,381.63,603235,s603235_0
2023-02-10 22:59:02,purchase,9919356,construction.tools.light,huawei,27.28,244702,s244702_2
2023-01-15 23:23:00,cart,4209624,sport.bicycle,ikea,491.92,559026,s559026_2
2023-02-24 07:50:59,cart,2238121,construction.tools.light,nike,32.08,239857,s239857_2
2023-02-17 05:58:30,view,8036590,auto.accessories,huawei,60.54,687031,s687031_10
2023-01-28 17:05:36,view,8578828,apparel.shirt,nan,36.11,666186,s666186_1
2023-03-01 19:37:52,purchase,6402251,electronics.audio.headphone,adidas,72.09,588127,s588127_1
2023-01-16 15:54:00,view,1847353,computers.notebook,lg,741.36,925886,s925886_1
2023-03-27 04:00:55,cart,2558224,auto.accessories,nan,30.2,329255,s329255_0
2023-02-11 20:26:45,view,1005737,kids.toys,huawei,20.22,643064,s643064_5
2023-01-27 23:24:18,view,3293664,accessories.bag,sony,67.52,472542,s472542_0
2023-01-23 14:51:51,view,3868600,auto.accessories,huawei,,922755,s922755_8
2023-03-15 01:49:55,view,8934357,electronics.smartphone,huawei,553.92,480519,s480519_2
2023-03-19 05:51:07,view,1685903,sport.bicycle,apple,282.82,289310,s289310_11
2023-03-11 09:33:38,view,1767320,electronics.audio.headphone,bosch,121.12,843410,s843410_10
2023-01-09 08:17:53,view,6635305,electronics.audio.headphone,ikea,82.17,471700,s471700_3
2023-02-11 05:45:07,cart,3944805,,ikea,842.33,520506,s520506_8
2023-03-23 01:25:47,purchase,1333987,appliances.kitchen.refrigerators,samsung,721.56,921203,s921203_0
2023-02-24 04:55:12,cart,7980826,computers.notebook,huawei,1046.48,356609,s356609_2
2023-03-16 19:20:00,purchase,6205554,apparel.shoes,nike,41.06,569912,s569912_5
2023-03-07 11:57:13,purchase,6122294,apparel.shirt,apple,36.59,684861,s684861_0
2023-02-09 21:52:23,view,2474973,sport.bicycle,xiaomi,385.02,450186,s450186_23
2023-02-13 04:54:03,cart,8457439,construction.tools.light,apple,28.35,866357,s866357_2
2023-03-14 18:47:13,view,8452975,construction.tools.light,xiaomi,30.53,495019,s495019_2
2023-02-07 07:58:12,view,1302761,sport.bicycle,nike,310.14,195307,s195307_3
2023-01-28 16:21:53,view,5099487,kids.toys,logitech,25.8,808871,s808871_2
2023-02-04 05:24:02,view,8489006,kids.toys,huawei,16.48,990560,s990560_1
2023-02-08 05:49:07,purchase,6766711,apparel.shoes,bosch,71.39,136852,s136852_0
2023-01-12 20:34:59,purchase,3966535,kids.toys,nan,20.88,614108,s614108_3
2023-02-16 04:52:40,view,5633551,electronics.audio.headphone,huawei,47.96,308152,s308152_3
2023-01-25 01:22:25,view,2208861,construction.tools.light,samsung,26.5,413110,s413110_2
2023-01-16 13:14:04,view,5495340,appliances.kitchen.refrigerators,ikea,633.08,688985,s688985_5
2023-03-08 09:56:51,view,7152231,sport.bicycle,huawei,191.54,498305,s498305_0
2023-01-15 14:45:46,view,4273522,accessories.bag,nike,39.18,936699,s936699_5
2023-02-23 14:02:27,view,9896952,,huawei,,852950,s852950_1
2023-02-24 03:26:11,view,3863449,appliances.kitchen.refrigerators,adidas,334.63,764721,s764721_7
2023-03-30 06:17:13,purchase,1079025,electronics.smartphone,adidas,641.78,942513,s942513_3
2023-01-21 09:57:04,view,9030937,apparel.shoes,logitech,56.78,814926,s814926_0
2023-03-24 21:20:02,view,5775766,kids.toys,sony,21.52,281381,s281381_3
2023-01-07 16:51:36,view,6738821,appliances.kitchen.refrigerators,nan,341.64,947384,s947384_5
2023-02-08 10:52:50,view,7510164,electronics.smartphone,logitech,522.29,473300,s473300_5
2023-01-22 12:07:38,view,1376958,furniture.living_room.sofa,lg,470.39,461138,s461138_5
2023-01-18 21:23:28,purchase,2472696,kids.toys,xiaomi,16.7,349409,s349409_2
2023-03-20 17:15:23,view,8207606,appliances.kitchen.refrigerators,nan,520.38,852673,s852673_9
2023-03-25 07:53:44,view,9813032,construction.tools.light,apple,,706138,s706138_10
2023-03-27 08:02:35,purchase,3673491,computers.notebook,lg,454.72,710173,s710173_0
2023-01-04 14:16:50,view,7436218,appliances.kitchen.refrigerators,sony,706.0,586428,s586428_5
2023-02-28 10:49:49,view,2300618,accessories.bag,nan,42.95,932266,s932266_8
2023-03-02 19:22:06,view,1343273,construction.tools.light,logitech,29.22,433788,s433788_1
2023-03-02 17:39:52,view,1710190,appliances.kitchen.refrigerators,sony,351.15,696399,s696399_8
2023-03-07 20:06:12,view,4266259,sport.bicycle,samsung,113.27,908528,s908528_2
2023-01-12 19:14:36,purchase,4992065,auto.accessories,ikea,29.74,958394,s958394_14
2023-02-13 17:36:40,purchase,3966212,appliances.kitchen.refrigerators,samsung,542.48,772109,s772109_1
2023-02-27 07:32:42,view,3891031,apparel.shirt,adidas,25.65,463175,s463175_1
2023-03-25 13:55:26,purchase,3816084,kids.toys,bosch,27.01,164579,s164579_6
2023-02-10 16:58:06,purchase,7790129,apparel.shoes,sony,51.8,539725,s539725_7
2023-03-08 10:16:33,cart,3755792,sport.bicycle,apple,366.8,698365,s698365_0
2023-03-20 10:24:48,purchase,3171003,appliances.kitchen.refrigerators,samsung,484.33,259163,s259163_12
2023-03-13 00:10:10,view,6049500,computers.notebook,nan,699.69,654548,s654548_1
2023-02-19 23:09:56,view,4484752,apparel.shoes,huawei,93.35,104262,s104262_7
2023-03-30 10:09:41,cart,7597003,,apple,26.52,220930,s220930_4
2023-02-11 00:22:47,view,1043374,furniture.living_room.sofa,nan,564.53,215463,s215463_15
2023-03-06 14:36:49,view,3081679,electronics.smartphone,ikea,558.5,870105,s870105_1
2023-02-19 02:56:31,view,7862083,electronics.audio.headphone,xiaomi,50.22,567050,s567050_10
2023-02-04 13:33:02,view,2255170,construction.tools.light,ikea,22.19,171277,s171277_4
2023-01-26 04:13:28,cart,6554336,,bosch,344.57,154297,s154297_2
2023-01-10 03:32:16,purchase,4992833,kids.toys,huawei,29.79,505792,s505792_15
2023-02-20 04:54:41,view,6962551,auto.accessories,lg,33.47,756474,s756474_4
2023-01-29 21:33:51,view,4451626,construction.tools.light,ikea,32.38,666445,s666445_14
2023-03-12 11:10:00,view,7022304,apparel.shirt,samsung,12.96,214503,s214503_0
2023-03-22 06:15:27,view,8713855,furniture.living_room.sofa,nan,420.8,824504,s824504_16
2023-02-24 09:39:02,view,4631543,sport.bicycle,huawei,335.52,154475,s154475_2
2023-03-01 04:01:36,view,3501969,apparel.shirt,logitech,21.77,258719,s258719_1
2023-01-02 08:57:58,cart,8123965,appliances.kitchen.refrigerators,logitech,564.81,837279,s837279_0
2023-01-05 03:36:13,cart,2144639,appliances.kitchen.refrigerators,logitech,560.98,832617,s832617_14
2023-01-02 03:19:13,view,6256568,construction.tools.light,sony,47.66,220872,s220872_0
2023-03-26 12:21:41,view,5282391,construction.tools.light,nan,17.73,934091,s934091_2
2023-01-17 08:50:51,purchase,8506403,sport.bicycle,sony,251.44,192955,s192955_2
2023-01-02 19:28:43,cart,7491918,construction.tools.light,adidas,51.75,403170,s403170_1
2023-01-14 03:26:50,purchase,2393533,accessories.bag,adidas,63.69,997821,s997821_0
2023-01-11 13:11:10,view,8402670,electronics.audio.headphone,bosch,65.38,931803,s931803_3
2023-01-16 14:10:15,cart,4179011,electronics.smartphone,apple,469.16,670870,s670870_14
2023-01-26 14:47:31,view,1222900,electronics.audio.headphone,sony,82.08,336679,s336679_1
2023-03-24 04:13:57,view,3687919,sport.bicycle,nike,277.45,496956,s496956_2
2023-02-01 12:40:17,cart,2473943,furniture.living_room.sofa,nike,338.91,627800,s627800_5
2023-03-30 22:47:40,view,8420453,kids.toys,nike,32.07,140603,s140603_3
2023-03-02 00:39:29,view,6167877,kids.toys,nike,28.48,856769,s856769_3
2023-02-05 02:23:21,view,9125375,kids.toys,nan,19.23,598582,s598582_8
2023-03-01 05:23:32,view,6576480,,apple,84.93,436765,s436765_1
2023-01-09 02:34:10,view,7487948,apparel.shirt,logitech,13.42,822187,s822187_1
2023-03-28 11:00:19,view,7934238,,sony,15.61,696618,s696618_4
2023-01-28 02:15:38,view,3894178,computers.notebook,huawei,1100.12,606904,s606904_2
2023-01-14 19:27:28,view,5626171,accessories.bag,ikea,79.52,291049,s291049_2
2023-02-22 21:25:44,view,6845269,apparel.shirt,bosch,34.22,506956,s506956_0
2023-02-06 16:58:04,view,2111066,sport.bicycle,nan,323.75,601301,s601301_5
2023-01-14 13:43:20,view,5720520,accessories.bag,nike,48.58,756474,s756474_1
2023-02-17 22:31:29,view,7300427,electronics.smartphone,sony,349.12,928598,s928598_0
2023-03-28 09:38:42,view,7172753,furniture.living_room.sofa,bosch,392.46,779115,s779115_1
2023-03-22 22:38:58,view,9048348,auto.accessories,ikea,46.27,964302,s964302_1
2023-01-31 15:29:44,view,8726377,apparel.shoes,ikea,81.15,397644,s397644_5
2023-01-12 02:43:05,purchase,7326535,furniture.living_room.sofa,nike,372.58,807956,s807956_0
2023-03-01 23:13:02,view,4262078,construction.tools.light,nike,31.13,192349,s192349_3
2023-03-26 00:31:36,purchase,3496969,electronics.audio.headphone,huawei,52.39,752334,s752334_0
2023-02-06 19:11:41,cart,7250353,apparel.shoes,bosch,53.29,542739,s542739_0
2023-02-06 08:57:53,purchase,1287326,construction.tools.light,samsung,42.02,709858,s709858_1
2023-02-05 16:16:17,view,1456375,appliances.kitchen.refrigerators,huawei,703.79,255814,s255814_2
2023-01-31 08:32:26,purchase,3554403,electronics.smartphone,apple,453.63,870892,s870892_0
2023-03-28 13:27:55,view,6613565,apparel.shirt,ikea,38.49,510574,s510574_1
2023-01-26 04:54:30,view,4568567,kids.toys,sony,14.09,628410,s628410_1
2023-02-11 14:28:51,view,7101388,computers.notebook,huawei,454.34,649435,s649435_5
2023-03-29 03:11:21,cart,2156706,kids.toys,huawei,29.94,690465,s690465_2
2023-01-31 07:40:37,view,8762969,electronics.audio.headphone,apple,114.18,445533,s445533_15
2023-03-21 12:38:34,view,6630460,computers.notebook,huawei,1070.82,788631,s788631_6
2023-02-07 04:52:54,view,4875353,kids.toys,ikea,17.94,319290,s319290_6
2023-01-01 21:42:25,view,5007215,accessories.bag,huawei,65.7,121248,s121248_3
2023-03-23 03:28:38,cart,3821180,electronics.smartphone,lg,354.81,482573,s482573_0
2023-01-23 01:58:18,view,1241039,electronics.smartphone,sony,211.61,832777,s832777_8
2023-03-28 13:11:13,view,9233190,furniture.living_room.sofa,bosch,181.61,217951,s217951_27
2023-01-19 23:05:25,view,4066513,accessories.bag,apple,34.06,557350,s557350_2
2023-03-19 00:25:10,view,9304899,kids.toys,nan,15.96,704432,s704432_0
2023-01-30 04:13:56,view,6461120,apparel.shirt,logitech,30.08,675438,s675438_12
2023-01-17 05:40:01,purchase,2284044,electronics.audio.headphone,apple,77.39,791764,s791764_1
2023-01-15 13:17:29,view,5634012,sport.bicycle,logitech,346.73,949417,s949417_3
2023-02-09 21:54:16,view,3665421,appliances.kitchen.refrigerators,huawei,815.85,717829,s717829_2
2023-02-14 10:57:20,view,8239766,apparel.shoes,xiaomi,62.25,819142,s819142_1
2023-03-11 10:38:11,view,9713501,kids.toys,lg,27.96,741474,s741474_6
2023-03-05 01:55:03,view,6639715,apparel.shirt,huawei,16.22,522590,s522590_4
2023-01-12 23:33:53,view,4135728,furniture.living_room.sofa,nike,375.6,923881,s923881_4
2023-01-10 15:37:30,view,1101485,sport.bicycle,xiaomi,234.18,203076,s203076_2
2023-01-24 23:25:24,view,4877129,appliances.kitchen.refrigerators,samsung,493.69,357827,s357827_3
2023-03-24 06:04:51,view,3378146,sport.bicycle,huawei,329.53,192716,s192716_0
2023-03-14 00:11:58,cart,6293595,appliances.kitchen.refrigerators,samsung,434.17,349409,s349409_15
2023-01-19 23:21:13,view,2381468,accessories.bag,apple,38.93,191504,s191504_0
2023-02-22 22:58:59,view,1982539,accessories.bag,sony,56.25,825571,s825571_6
2023-01-02 18:14:46,view,5008067,computers.notebook,xiaomi,672.02,457245,s457245_6
2023-01-03 15:42:51,view,9764028,accessories.bag,lg,41.61,520875,s520875_3
2023-01-21 07:28:32,view,9576721,electronics.audio.headphone,samsung,123.61,902508,s902508_5
2023-02-19 18:29:46,cart,2142350,electronics.audio.headphone,ikea,64.83,726687,s726687_0
2023-01-07 02:35:30,view,1991102,kids.toys,bosch,28.03,408162,s408162_14
2023-02-17 14:16:28,view,6077252,kids.toys,samsung,23.74,392854,s392854_3
2023-01-31 13:14:23,cart,8756256,accessories.bag,logitech,44.49,968835,s968835_0
2023-01-15 00:54:32,purchase,9046145,computers.notebook,bosch,701.54,808830,s808830_8
2023-02-28 16:41:43,view,8036139,furniture.living_room.sofa,ikea,358.69,362094,s362094_31
2023-02-05 19:21:47,view,7105781,apparel.shoes,sony,82.28,279822,s279822_4
2023-01-05 08:50:07,view,4492340,computers.notebook,huawei,613.34,834449,s834449_7
2023-02-21 04:14:54,cart,3745614,auto.accessories,apple,60.11,444504,s444504_2
2023-01-12 23:39:06,view,3326223,apparel.shirt,lg,30.83,697204,s697204_1
2023-03-03 03:18:01,purchase,6794291,electronics.audio.headphone,samsung,53.64,863912,s863912_9
2023-02-16 06:28:25,view,6743364,accessories.bag,nan,43.01,734648,s734648_8
2023-03-10 02:19:31,view,4416503,kids.toys,samsung,24.41,226301,s226301_2
2023-01-03 04:14:44,view,1461735,,nan,636.2,206412,s206412_2
2023-03-25 07:48:27,view,4922609,auto.accessories,nan,45.18,201670,s201670_3
2023-03-04 13:51:24,cart,6242125,sport.bicycle,xiaomi,303.83,102077,s102077_5
2023-01-02 11:57:17,purchase,5720954,electronics.audio.headphone,adidas,104.92,274268,s274268_2
2023-03-17 04:28:27,view,4913973,apparel.shirt,nike,15.3,319290,s319290_1
2023-03-17 04:25:26,view,4883141,appliances.kitchen.refrigerators,nike,477.38,924169,s924169_2
2023-02-23 06:41:50,view,6651028,electronics.smartphone,samsung,301.57,703182,s703182_0
2023-03-05 02:48:37,view,5280055,appliances.kitchen.refrigerators,nan,629.36,159902,s159902_13
2023-01-06 21:17:34,view,9667899,auto.accessories,apple,28.49,598958,s598958_3
2023-01-10 14:48:50,view,9077760,construction.tools.light,huawei,52.41,634989,s634989_3
2023-02-07 11:22:08,view,8831431,electronics.smartphone,nike,501.67,885745,s885745_0
2023-02-09 21:56:28,purchase,2615580,sport.bicycle,xiaomi,185.27,766380,s766380_3
2023-03-14 03:35:31,view,5271960,electronics.audio.headphone,bosch,75.55,330096,s330096_7
2023-02-16 07:28:55,view,2968442,electronics.audio.headphone,logitech,101.26,517727,s517727_0
2023-03-09 11:48:44,view,3386988,accessories.bag,adidas,55.19,713525,s713525_5
2023-02-01 00:46:27,view,4134787,furniture.living_room.sofa,huawei,362.94,568247,s568247_4
2023-02-18 10:40:40,view,8190185,electronics.audio.headphone,logitech,110.92,458655,s458655_0
2023-01-19 19:52:19,purchase,9471418,kids.toys,bosch,22.79,445533,s445533_17
2023-02-08 10:24:48,view,2919202,computers.notebook,lg,694.63,760724,s760724_5
2023-01-07 21:56:38,view,5321813,computers.notebook,lg,720.35,449253,s449253_0
2023-03-11 10:12:53,view,7283010,electronics.smartphone,apple,528.96,638094,s638094_1
2023-01-12 05:20:22,view,9237651,furniture.living_room.sofa,lg,476.8,335025,s335025_5
2023-02-16 21:21:42,cart,8044713,auto.accessories,bosch,41.82,171277,s171277_9
2023-03-01 02:38:48,view,4303729,computers.notebook,samsung,602.52,425438,s425438_1
2023-03-09 21:20:21,cart,9127111,apparel.shoes,xiaomi,81.27,319675,s319675_0
2023-03-03 06:26:10,view,9057080,electronics.audio.headphone,nike,86.28,721786,s721786_13
2023-03-13 23:20:45,view,7699009,construction.tools.light,lg,23.98,822476,s822476_5
2023-02-08 16:04:54,view,5703667,electronics.audio.headphone,nike,65.23,972377,s972377_1
2023-03-20 19:57:52,view,5985184,electronics.smartphone,sony,305.08,954363,s954363_5
2023-01-22 12:56:19,cart,7120024,auto.accessories,apple,32.23,703853,s703853_11
2023-03-19 09:02:14,purchase,7431306,accessories.bag,sony,63.46,659612,s659612_9
2023-03-14 22:03:22,purchase,4763728,furniture.living_room.sofa,adidas,501.11,267189,s267189_5
2023-01-10 19:26:17,view,1626277,construction.tools.light,apple,39.79,172526,s172526_1
2023-03-14 00:26:16,view,5866945,electronics.smartphone,apple,510.85,371631,s371631_5
2023-03-10 22:09:38,purchase,7035450,kids.toys,huawei,28.58,106626,s106626_6
2023-02-27 10:45:26,cart,6583002,computers.notebook,bosch,823.72,749300,s749300_0
2023-01-21 07:35:58,view,2884627,auto.accessories,huawei,37.71,880680,s880680_0
2023-01-18 05:48:45,view,7454942,apparel.shirt,sony,28.88,532047,s532047_3
2023-03-18 02:19:07,view,8137579,apparel.shoes,nan,81.18,338137,s338137_3
2023-01-09 01:47:30,view,1816831,auto.accessories,apple,52.68,678026,s678026_1
2023-01-21 17:10:28,purchase,5776959,sport.bicycle,nan,303.09,942342,s942342_3
2023-03-15 11:21:51,view,1168620,appliances.kitchen.refrigerators,nike,626.62,865246,s865246_9
2023-03-02 07:05:47,view,7877482,electronics.audio.headphone,adidas,95.04,357442,s357442_10
2023-03-21 20:53:38,view,4554570,appliances.kitchen.refrigerators,sony,621.34,140184,s140184_1
2023-02-09 02:47:08,cart,3696263,computers.notebook,ikea,756.41,844509,s844509_10
2023-01-03 19:15:27,view,1899407,computers.notebook,logitech,706.3,177737,s177737_3
2023-02-16 15:02:39,view,6360857,auto.accessories,ikea,55.15,257915,s257915_23
2023-01-24 04:15:52,view,7310952,electronics.audio.headphone,sony,72.38,530089,s530089_1
2023-01-09 20:49:41,view,9614057,accessories.bag,lg,35.09,555826,s555826_1
2023-03-08 12:08:45,view,3533409,electronics.smartphone,nan,309.11,261611,s261611_8
2023-01-03 09:04:44,view,8184035,apparel.shirt,bosch,23.9,312916,s312916_6
2023-01-28 19:01:20,view,9662853,appliances.kitchen.refrigerators,adidas,452.62,158977,s158977_10
2023-03-23 10:09:54,view,1278202,furniture.living_room.sofa,sony,294.3,250628,s250628_3
2023-01-26 20:02:08,view,8787111,accessories.bag,sony,31.69,869571,s869571_1
2023-01-12 20:04:00,view,1076432,kids.toys,huawei,18.46,394745,s394745_1
2023-03-19 22:45:14,cart,8901404,apparel.shirt,bosch,38.44,354050,s354050_0
2023-01-07 20:07:45,view,5982759,auto.accessories,xiaomi,46.62,145775,s145775_7
2023-02-18 19:04:55,view,7082975,apparel.shirt,bosch,24.48,634989,s634989_0
2023-03-24 19:42:53,view,9520485,kids.toys,logitech,11.39,576451,s576451_5
2023-01-23 23:59:16,view,4642626,furniture.living_room.sofa,ikea,457.26,475159,s475159_0
2023-02-23 23:46:10,view,3646142,electronics.audio.headphone,huawei,69.01,453131,s453131_2
2023-01-29 21:38:03,view,5101225,electronics.audio.headphone,sony,104.84,371734,s371734_2
2023-01-21 14:29:48,view,9803487,computers.notebook,apple,695.89,901016,s901016_5
2023-01-13 16:08:17,view,5576654,sport.bicycle,samsung,218.62,822790,s822790_1
2023-03-20 03:07:55,view,7926352,sport.bicycle,nike,382.52,663410,s663410_3
2023-03-29 02:05:11,view,7272028,furniture.living_room.sofa,xiaomi,426.15,568064,s568064_7
2023-01-01 14:26:35,view,5715482,electronics.smartphone,huawei,658.42,953157,s953157_1
2023-02-13 08:15:02,view,1656482,construction.tools.light,apple,44.5,772109,s772109_4
2023-02-11 00:56:25,cart,8666656,furniture.living_room.sofa,xiaomi,539.22,787800,s787800_6
2023-01-19 22:48:30,view,4155409,electronics.smartphone,adidas,505.68,599366,s599366_0
2023-01-18 22:13:17,cart,6333408,kids.toys,huawei,26.3,752032,s752032_1
2023-01-28 05:18:53,view,6848772,appliances.kitchen.refrigerators,ikea,719.3,404278,s404278_9
2023-02-20 15:29:18,view,2454225,kids.toys,lg,26.22,957023,s957023_3
2023-02-17 00:04:26,view,9803226,accessories.bag,ikea,42.69,488171,s488171_5
2023-01-16 07:31:35,view,2475351,auto.accessories,xiaomi,29.96,528133,s528133_6
2023-03-29 12:25:29,view,9309898,furniture.living_room.sofa,bosch,387.49,382363,s382363_0
2023-01-19 07:55:26,view,7921830,sport.bicycle,nike,290.08,388375,s388375_1
2023-03-13 09:53:31,view,7032176,apparel.shoes,apple,66.4,146277,s146277_2
2023-02-11 08:23:35,view,2138282,accessories.bag,bosch,53.06,504620,s504620_1
2023-03-08 21:36:30,view,9571973,computers.notebook,huawei,620.27,793227,s793227_15
2023-03-09 10:00:58,view,3360783,furniture.living_room.sofa,logitech,354.93,235928,s235928_3
2023-03-29 17:35:46,view,7564269,accessories.bag,nike,52.25,154297,s154297_2
2023-03-10 21:57:49,view,6082099,construction.tools.light,huawei,33.83,455166,s455166_0
2023-02-04 18:50:49,cart,2351032,appliances.kitchen.refrigerators,sony,397.78,684861,s684861_3
2023-03-15 21:46:56,view,3797020,appliances.kitchen.refrigerators,lg,365.42,887503,s887503_10
2023-03-22 19:41:11,purchase,4293533,construction.tools.light,sony,35.54,978306,s978306_3
2023-03-14 09:33:26,view,6589030,furniture.living_room.sofa,samsung,482.11,934002,s934002_7
2023-02-19 19:12:59,cart,8760457,auto.accessories,logitech,66.71,679607,s679607_10
2023-01-16 06:33:55,view,3134295,kids.toys,xiaomi,15.12,118813,s118813_9
2023-02-24 04:04:12,view,3337216,sport.bicycle,sony,199.69,356247,s356247_1
2023-01-02 03:07:19,view,3025400,electronics.audio.headphone,lg,63.4,735216,s735216_10
2023-03-25 09:25:39,purchase,5082646,appliances.kitchen.refrigerators,apple,883.56,325541,s325541_8
2023-01-19 14:24:21,view,3646419,computers.notebook,ikea,815.4,360174,s360174_0
2023-02-11 04:03:08,view,4802731,appliances.kitchen.refrigerators,logitech,584.67,843448,s843448_5
2023-01-26 20:51:19,purchase,6660680,appliances.kitchen.refrigerators,huawei,656.76,104050,s104050_1
2023-01-07 04:18:19,view,9757736,appliances.kitchen.refrigerators,huawei,479.04,691693,s691693_3
2023-01-11 01:21:23,view,6239464,computers.notebook,lg,459.16,868334,s868334_1
2023-01-27 01:58:48,view,8877741,apparel.shirt,adidas,29.2,436252,s436252_4
2023-01-15 10:36:48,view,2358205,electronics.audio.headphone,adidas,90.33,249592,s249592_2
2023-01-25 18:06:51,cart,1041448,appliances.kitchen.refrigerators,sony,712.93,735216,s735216_2
2023-01-11 14:23:47,purchase,7616889,kids.toys,ikea,8.87,998384,s998384_3
2023-03-20 13:10:00,cart,5438769,construction.tools.light,lg,42.46,702052,s702052_4
2023-03-14 20:37:29,view,8068158,apparel.shirt,adidas,21.14,833173,s833173_2
2023-03-19 05:08:03,view,9089425,electronics.smartphone,xiaomi,468.97,164174,s164174_4
2023-01-13 13:56:29,view,2583229,computers.notebook,ikea,578.43,645597,s645597_8
2023-02-07 23:53:35,cart,8774733,electronics.audio.headphone,adidas,28.86,382995,s382995_3
2023-03-11 08:20:42,view,2421753,electronics.smartphone,nan,217.57,761228,s761228_1
